species	NCBI.taxid	assembly_accession	clade	clade_group	expression_data	dnds_data	lht_data	Ne_data	nb_rnaseq	entire_taxonomy
Crypturellus_undulatus	48396	GCA_013389825.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;superorder:Palaeognathae;order:Tinamiformes;family:Tinamidae;genus:Crypturellus;species:Crypturellus undulatus
Ctenocephalides_felis	7515	GCF_003426905.1	Invertebrates	Other Insects	TRUE	FALSE	TRUE	FALSE	6	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Siphonaptera;suborder:Pulicomorpha;superfamily:Pulicoidea;family:Pulicidae;subfamily:Archaeopsyllinae;genus:Ctenocephalides;species:Ctenocephalides felis
Ctenopharyngodon_idella	7959	GCF_019924925.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Xenocyprididae;subfamily:Xenocypridinae;genus:Ctenopharyngodon;species:Ctenopharyngodon idella
Cuculus_canorus	55661	GCF_000709325.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Cuculiformes;family:Cuculidae;genus:Cuculus;species:Cuculus canorus
Cucumis_melo	3656	GCF_000313045.1	Embryophyta	Embryophyta	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:eudicotyledons;clade:Gunneridae;clade:Pentapetalae;clade:rosids;clade:fabids;order:Cucurbitales;family:Cucurbitaceae;tribe:Benincaseae;genus:Cucumis;species:Cucumis melo
Cucurbita_moschata	3662	GCF_002738365.1	Embryophyta	Embryophyta	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:eudicotyledons;clade:Gunneridae;clade:Pentapetalae;clade:rosids;clade:fabids;order:Cucurbitales;family:Cucurbitaceae;tribe:Cucurbiteae;genus:Cucurbita;species:Cucurbita moschata
Cucurbita_pepo	3663	GCF_002806865.1	Embryophyta	Embryophyta	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:eudicotyledons;clade:Gunneridae;clade:Pentapetalae;clade:rosids;clade:fabids;order:Cucurbitales;family:Cucurbitaceae;tribe:Cucurbiteae;genus:Cucurbita;species:Cucurbita pepo
Culex_pipiens	7175	GCF_016801865.2	Diptera	Diptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Culicinae;tribe:Culicini;genus:Culex;subgenus:Culex;no rank:Culex pipiens complex;species:Culex pipiens
Culex_quinquefasciatus	7176	GCF_000209185.1	Diptera	Diptera	TRUE	TRUE	FALSE	FALSE	8	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Culicinae;tribe:Culicini;genus:Culex;subgenus:Culex;no rank:Culex pipiens complex;species:Culex quinquefasciatus
Cuscuta_australis	267555	GCA_003260385.1	Embryophyta	Embryophyta	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:eudicotyledons;clade:Gunneridae;clade:Pentapetalae;clade:asterids;clade:lamiids;order:Solanales;family:Convolvulaceae;tribe:Cuscuteae;genus:Cuscuta;subgenus:Cuscuta subgen. Grammica;section:Cuscuta sect. Cleistogrammica;species:Cuscuta australis
Cuscuta_campestris	132261	GCA_900332095.2	Embryophyta	Embryophyta	TRUE	FALSE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:eudicotyledons;clade:Gunneridae;clade:Pentapetalae;clade:asterids;clade:lamiids;order:Solanales;family:Convolvulaceae;tribe:Cuscuteae;genus:Cuscuta;subgenus:Cuscuta subgen. Grammica;section:Cuscuta sect. Cleistogrammica;species:Cuscuta campestris
Cyanistes_caeruleus	156563	GCF_002901205.1	Aves	Aves	TRUE	TRUE	TRUE	TRUE	40	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Passeriformes;family:Paridae;genus:Cyanistes;species:Cyanistes caeruleus
Cyclopterus_lumpus	8103	GCF_009769545.1	Teleostei	Teleostei	TRUE	TRUE	TRUE	FALSE	44	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Eupercaria;order:Perciformes;suborder:Cottioidei;infraorder:Cottales;family:Cyclopteridae;subfamily:Cyclopterinae;genus:Cyclopterus;species:Cyclopterus lumpus
Cygnus_atratus	8868	GCF_013377495.2	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;superorder:Galloanserae;order:Anseriformes;family:Anatidae;subfamily:Anserinae;genus:Cygnus;species:Cygnus atratus
Cygnus_olor	8869	GCF_009769625.2	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;superorder:Galloanserae;order:Anseriformes;family:Anatidae;subfamily:Anserinae;genus:Cygnus;species:Cygnus olor
Cylicostephanus_goldi	71465	GCA_900617965.1	Nematoda	Nematoda	FALSE	FALSE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Strongyloidea;family:Strongylidae;subfamily:Cyathostominae;genus:Cylicostephanus;species:Cylicostephanus goldi
Cynoglossus_semilaevis	244447	GCF_000523025.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	TRUE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Carangaria;order:Pleuronectiformes;suborder:Pleuronectoidei;family:Cynoglossidae;subfamily:Cynoglossinae;genus:Cynoglossus;species:Cynoglossus semilaevis
Cyphomyrmex_costatus	456900	GCF_001594065.1	Hymenoptera	Hymenoptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Hymenoptera;suborder:Apocrita;infraorder:Aculeata;superfamily:Formicoidea;family:Formicidae;subfamily:Myrmicinae;tribe:Attini;genus:Cyphomyrmex;species:Cyphomyrmex costatus
Cyprinodon_tularosa	77115	GCF_016077235.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Ovalentaria;superorder:Atherinomorphae;order:Cyprinodontiformes;suborder:Cyprinodontoidei;family:Cyprinodontidae;subfamily:Cyprinodontinae;tribe:Cyprinodontini;genus:Cyprinodon;species:Cyprinodon tularosa
Cyprinodon_variegatus	28743	GCF_000732505.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Ovalentaria;superorder:Atherinomorphae;order:Cyprinodontiformes;suborder:Cyprinodontoidei;family:Cyprinodontidae;subfamily:Cyprinodontinae;tribe:Cyprinodontini;genus:Cyprinodon;species:Cyprinodon variegatus
Cyprinus_carpio	7962	GCF_018340385.1	Teleostei	Teleostei	TRUE	FALSE	TRUE	FALSE	31	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Cyprinidae;subfamily:Cyprininae;genus:Cyprinus;species:Cyprinus carpio
Daktulosphaira_vitifoliae	58002	GCF_025091365.1	Hemiptera	Other Insects	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Paraneoptera;order:Hemiptera;suborder:Sternorrhyncha;infraorder:Aphidomorpha;superfamily:Phylloxeroidea;family:Phylloxeridae;genus:Daktulosphaira;species:Daktulosphaira vitifoliae
Dallia_pectoralis	75939	GCA_029465975.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Protacanthopterygii;order:Esociformes;family:Umbridae;genus:Dallia;species:Dallia pectoralis
Danaus_chrysippus	151541	GCA_916720795.1	Lepidoptera	Lepidoptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;superorder:Amphiesmenoptera;order:Lepidoptera;suborder:Glossata;infraorder:Neolepidoptera;parvorder:Heteroneura;clade:Ditrysia;clade:Obtectomera;superfamily:Papilionoidea;family:Nymphalidae;subfamily:Danainae;tribe:Danaini;subtribe:Danaina;genus:Danaus;subgenus:Anosia;species:Danaus chrysippus
Danaus_plexippus	13037	GCA_000235995.2	Lepidoptera	Lepidoptera	TRUE	TRUE	FALSE	FALSE	1	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;superorder:Amphiesmenoptera;order:Lepidoptera;suborder:Glossata;infraorder:Neolepidoptera;parvorder:Heteroneura;clade:Ditrysia;clade:Obtectomera;superfamily:Papilionoidea;family:Nymphalidae;subfamily:Danainae;tribe:Danaini;subtribe:Danaina;genus:Danaus;subgenus:Danaus;species:Danaus plexippus
Danio_aesculapii	1142201	GCF_903798145.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Danionidae;subfamily:Danioninae;genus:Danio;species:Danio aesculapii
Danio_rerio	7955	GCF_000002035.6	Teleostei	Teleostei	TRUE	FALSE	TRUE	FALSE	6	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Danionidae;subfamily:Danioninae;genus:Danio;species:Danio rerio
Danionella_translucida	623744	GCA_007224835.1	Teleostei	Teleostei	TRUE	TRUE	TRUE	FALSE	3	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Danionidae;subfamily:Danioninae;genus:Danionella;species:Danionella translucida
Daphnia_galeata	27404	GCA_918697745.1	Crustacea	Other Metazoans	TRUE	TRUE	TRUE	TRUE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;class:Branchiopoda;subclass:Phyllopoda;order:Diplostraca;suborder:Cladocera;infraorder:Anomopoda;family:Daphniidae;genus:Daphnia;species:Daphnia galeata
Daphnia_magna	35525	GCF_020631705.1	Crustacea	Other Metazoans	FALSE	TRUE	TRUE	TRUE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;class:Branchiopoda;subclass:Phyllopoda;order:Diplostraca;suborder:Cladocera;infraorder:Anomopoda;family:Daphniidae;genus:Daphnia;species:Daphnia magna
Daphnia_pulex	6669	GCF_021134715.1	Crustacea	Other Metazoans	FALSE	TRUE	TRUE	TRUE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;class:Branchiopoda;subclass:Phyllopoda;order:Diplostraca;suborder:Cladocera;infraorder:Anomopoda;family:Daphniidae;genus:Daphnia;species:Daphnia pulex
Daphnia_pulicaria	35523	GCF_021234035.1	Crustacea	Other Metazoans	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;class:Branchiopoda;subclass:Phyllopoda;order:Diplostraca;suborder:Cladocera;infraorder:Anomopoda;family:Daphniidae;genus:Daphnia;species:Daphnia pulicaria
Daphnia_sinensis	1820382	GCA_013167095.2	Crustacea	Other Metazoans	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;class:Branchiopoda;subclass:Phyllopoda;order:Diplostraca;suborder:Cladocera;infraorder:Anomopoda;family:Daphniidae;genus:Daphnia;species group:Daphnia similis group;species:Daphnia sinensis
Daphoenositta_chrysoptera	254528	GCA_013397915.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Passeriformes;superfamily:Corvoidea;subfamily:Pachycephalidae;genus:Daphoenositta;species:Daphoenositta chrysoptera
